season,date,game_team_abbr,team_name,all_nba,first_team_nba,second_team_nba,third_team_nba,all_nba_ly,first_team_nba_ly,second_team_nba_ly,third_team_nba_ly
2008-09,2009-01-17,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-01-18,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-01-21,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-01-24,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-01-26,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-01-28,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-01-30,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-01-31,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-02,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-04,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-07,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-08,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-10,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-12,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-18,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-21,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-22,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-24,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-27,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-02-28,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-02,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-04,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-06,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-07,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-09,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-11,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-14,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-15,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-20,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-22,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-23,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-25,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-26,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-28,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-03-30,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-04-01,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-04-03,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-04-04,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-04-07,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-04-10,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2009-04-12,MIA,Miami Heat,1,1,0,0,0,0,0,0
2008-09,2008-10-29,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-10-30,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-01,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-05,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-07,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-08,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-12,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-14,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-15,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-19,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-21,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-22,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-24,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-27,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-11-28,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-03,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-06,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-10,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-12,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-14,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-16,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-17,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-20,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-23,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-25,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-26,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-28,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-12-30,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-02,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-03,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-06,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-07,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-09,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-12,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-14,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-16,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-17,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-19,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-21,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-23,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-26,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-28,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-30,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-01-31,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-02-02,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-02-11,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-02-17,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-02-18,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-02-20,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-02-21,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-02-23,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-02-25,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-02-27,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-01,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-02,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-05,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-07,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-09,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-11,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-13,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-14,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-16,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-18,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-20,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-22,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-25,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-27,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-29,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-03-31,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-04-01,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-04-03,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-04-05,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-04-07,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-04-08,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-04-10,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-04-12,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-04-13,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2009-04-15,NOL,New Orleans Hornets,1,0,1,0,1,1,0,0
2008-09,2008-10-29,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-10-31,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-01,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-03,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-06,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-08,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-10,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-12,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-14,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-16,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-18,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-21,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-22,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-24,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-26,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-27,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-11-29,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-01,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-03,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-05,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-08,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-09,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-12,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-18,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-20,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-22,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-25,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-27,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-29,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-12-31,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-02,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-04,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-06,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-07,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-09,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-11,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-13,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-16,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-17,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-22,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-24,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-27,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-01-29,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-01,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-02,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-04,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-06,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-08,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-11,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-17,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-18,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-20,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-22,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-24,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-25,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-27,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-02-28,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-03,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-06,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-08,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-09,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-11,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-13,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-15,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-17,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-18,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-21,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-23,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-25,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-27,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-03-30,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-04-01,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-04-03,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-04-04,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-04-07,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-04-08,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-04-10,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-04-11,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2009-04-15,ORL,Orlando Magic,1,1,0,0,1,1,0,0
2008-09,2008-10-29,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-10-30,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-01,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-04,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-05,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-07,PHX,Phoenix Suns,0,0,0,0,2,0,2,0
2008-09,2008-11-08,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-10,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-12,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-14,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2008-11-16,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-17,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-20,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-22,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-25,PHX,Phoenix Suns,0,0,0,0,2,0,2,0
2008-09,2008-11-26,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-11-28,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2008-11-30,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-12-03,PHX,Phoenix Suns,0,0,0,0,1,0,1,0
2008-09,2008-12-04,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-12-06,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-12-09,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-12-10,PHX,Phoenix Suns,0,0,0,0,2,0,2,0
2008-09,2008-12-12,PHX,Phoenix Suns,0,0,0,0,2,0,2,0
2008-09,2008-12-15,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-12-18,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-12-20,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-12-25,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-12-29,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2008-12-30,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-01-02,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-07,PHX,Phoenix Suns,0,0,0,0,2,0,2,0
2008-09,2009-01-09,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-11,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-13,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-15,PHX,Phoenix Suns,0,0,0,0,2,0,2,0
2008-09,2009-01-16,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-18,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-19,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-21,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-23,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-25,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-26,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-29,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-01-31,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-02-02,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-02-04,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-02-06,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-02-08,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-02-09,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-02-11,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-02-17,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-02-18,PHX,Phoenix Suns,1,0,0,1,2,0,2,0
2008-09,2009-02-20,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-02-22,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-02-24,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-02-26,PHX,Phoenix Suns,1,0,0,1,0,0,0,0
2008-09,2009-02-27,PHX,Phoenix Suns,1,0,0,1,0,0,0,0
2008-09,2009-03-01,PHX,Phoenix Suns,1,0,0,1,0,0,0,0
2008-09,2009-03-03,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-04,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-06,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-08,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-10,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-12,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-14,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-15,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-18,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-21,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-23,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-25,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-26,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-28,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-03-29,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-04-01,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-04-03,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-04-05,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-04-08,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-04-10,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-04-11,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-04-13,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2009-04-15,PHX,Phoenix Suns,1,0,0,1,1,0,1,0
2008-09,2008-10-28,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-10-31,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-01,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-05,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-06,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-08,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-10,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-12,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-14,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-15,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-18,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-19,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-21,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-22,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-24,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-26,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-28,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-11-30,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-02,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-03,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-05,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-07,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-09,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-11,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-12,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-16,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-18,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-22,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-23,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-25,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2008-12-27,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-10,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-12,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-14,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-15,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-17,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-19,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-21,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-24,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-26,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-28,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-01-31,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-02,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-04,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-06,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-08,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-11,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-12,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-18,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-20,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-22,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-24,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-25,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-02-27,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-03-01,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-03-04,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-03-05,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-03-07,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-03-09,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
2008-09,2009-03-11,POR,Portland Trail Blazers,1,0,1,0,0,0,0,0
