season,date,time,road_team_abbr,road_team,road_team_pts,home_team_abbr,home_team,home_team_pts,overtime_flg,game_attnd,playoff_gm
2018-19,2019-02-24,5:00p,LAC,Los Angeles Clippers,96,DEN,Denver Nuggets,123,,19956,0
2018-19,2019-02-24,3:30p,ORL,Orlando Magic,113,TOR,Toronto Raptors,98,,19800,0
2018-19,2019-02-25,7:00p,GSW,Golden State Warriors,121,CHA,Charlotte Hornets,110,,19419,0
2018-19,2019-02-25,8:00p,MIL,Milwaukee Bucks,117,CHI,Chicago Bulls,106,,20936,0
2018-19,2019-02-25,7:00p,POR,Portland Trail Blazers,123,CLE,Cleveland Cavaliers,110,,19432,0
2018-19,2019-02-25,8:00p,SAC,Sacramento Kings,105,MIN,Minnesota Timberwolves,112,,13691,0
2018-19,2019-02-25,7:30p,PHX,Phoenix Suns,124,MIA,Miami Heat,121,,19600,0
2018-19,2019-02-25,8:00p,ATL,Atlanta Hawks,111,HOU,Houston Rockets,119,,18055,0
2018-19,2019-02-25,8:00p,PHI,Philadelphia 76ers,111,NOL,New Orleans Pelicans,110,,17194,0
2018-19,2019-02-25,7:30p,SAS,San Antonio Spurs,85,BKN,Brooklyn Nets,101,,13479,0
2018-19,2019-02-25,8:00p,LAL,Los Angeles Lakers,105,MEM,Memphis Grizzlies,110,,17794,0
2018-19,2019-02-25,10:30p,DAL,Dallas Mavericks,112,LAC,Los Angeles Clippers,121,,19068,0
2018-19,2019-02-25,7:00p,IND,Indiana Pacers,109,DET,Detroit Pistons,113,,15321,0
2018-19,2019-02-26,7:30p,ORL,Orlando Magic,103,NYK,New York Knicks,108,,17833,0
2018-19,2019-02-26,10:30p,OKC,Oklahoma City Thunder,112,DEN,Denver Nuggets,121,,18378,0
2018-19,2019-02-26,8:00p,BOS,Boston Celtics,95,TOR,Toronto Raptors,118,,19800,0
2018-19,2019-02-27,7:00p,HOU,Houston Rockets,118,CHA,Charlotte Hornets,113,,17903,0
2018-19,2019-02-27,9:00p,LAC,Los Angeles Clippers,105,UTA,Utah Jazz,111,,18306,0
2018-19,2019-02-27,10:00p,MIL,Milwaukee Bucks,141,SAC,Sacramento Kings,140,OT,17583,0
2018-19,2019-02-27,10:30p,NOL,New Orleans Pelicans,119,LAL,Los Angeles Lakers,125,,18997,0
2018-19,2019-02-27,7:30p,GSW,Golden State Warriors,125,MIA,Miami Heat,126,,19647,0
2018-19,2019-02-27,8:00p,POR,Portland Trail Blazers,97,BOS,Boston Celtics,92,,18624,0
2018-19,2019-02-27,7:30p,WAS,Washington Wizards,125,BKN,Brooklyn Nets,116,,13683,0
2018-19,2019-02-27,8:00p,CHI,Chicago Bulls,109,MEM,Memphis Grizzlies,107,,13711,0
2018-19,2019-02-27,7:30p,MIN,Minnesota Timberwolves,123,ATL,Atlanta Hawks,131,OT,14101,0
2018-19,2019-02-27,8:30p,IND,Indiana Pacers,101,DAL,Dallas Mavericks,110,,19978,0
2018-19,2019-02-27,8:30p,DET,Detroit Pistons,93,SAS,San Antonio Spurs,105,,18354,0
2018-19,2019-02-28,7:30p,CLE,Cleveland Cavaliers,125,NYK,New York Knicks,118,,17573,0
2018-19,2019-02-28,8:00p,PHI,Philadelphia 76ers,108,OKC,Oklahoma City Thunder,104,,18203,0
2018-19,2019-02-28,10:30p,UTA,Utah Jazz,111,DEN,Denver Nuggets,104,,19520,0
2018-19,2019-02-28,8:00p,MIA,Miami Heat,118,HOU,Houston Rockets,121,,18119,0
2018-19,2019-02-28,7:00p,GSW,Golden State Warriors,96,ORL,Orlando Magic,103,,18846,0
2018-19,2019-02-28,7:00p,MIN,Minnesota Timberwolves,115,IND,Indiana Pacers,122,,17003,0
2018-19,2019-03-01,7:30p,CHI,Chicago Bulls,168,ATL,Atlanta Hawks,161,4OT,15267,0
2018-19,2019-03-01,10:00p,LAC,Los Angeles Clippers,116,SAC,Sacramento Kings,109,,17583,0
2018-19,2019-03-01,9:00p,NOL,New Orleans Pelicans,130,PHX,Phoenix Suns,116,,14123,0
2018-19,2019-03-01,8:00p,POR,Portland Trail Blazers,117,TOR,Toronto Raptors,119,,19800,0
2018-19,2019-03-01,8:00p,WAS,Washington Wizards,96,BOS,Boston Celtics,107,,18624,0
2018-19,2019-03-01,10:30p,MIL,Milwaukee Bucks,131,LAL,Los Angeles Lakers,120,,18997,0
2018-19,2019-03-01,7:30p,CHA,Charlotte Hornets,123,BKN,Brooklyn Nets,112,,15578,0
2018-19,2019-03-02,7:00p,ORL,Orlando Magic,117,IND,Indiana Pacers,112,,17923,0
2018-19,2019-03-02,9:00p,LAL,Los Angeles Lakers,109,PHX,Phoenix Suns,118,,18055,0
2018-19,2019-03-02,9:00p,MIL,Milwaukee Bucks,111,UTA,Utah Jazz,115,,18306,0
2018-19,2019-03-02,9:00p,NOL,New Orleans Pelicans,120,DEN,Denver Nuggets,112,,19978,0
2018-19,2019-03-02,7:30p,BKN,Brooklyn Nets,88,MIA,Miami Heat,117,,19600,0
2018-19,2019-03-02,8:30p,OKC,Oklahoma City Thunder,102,SAS,San Antonio Spurs,116,,18439,0
2018-19,2019-03-02,5:00p,DET,Detroit Pistons,129,CLE,Cleveland Cavaliers,93,,19432,0
2018-19,2019-03-02,8:30p,MEM,Memphis Grizzlies,111,DAL,Dallas Mavericks,81,,20233,0
2018-19,2019-03-02,8:30p,GSW,Golden State Warriors,120,PHI,Philadelphia 76ers,117,,20624,0
2018-19,2019-03-03,6:00p,TOR,Toronto Raptors,107,DET,Detroit Pistons,112,OT,19161,0
2018-19,2019-03-03,3:30p,NYK,New York Knicks,107,LAC,Los Angeles Clippers,128,,19068,0
2018-19,2019-03-03,3:30p,HOU,Houston Rockets,115,BOS,Boston Celtics,104,,18624,0
2018-19,2019-03-03,1:00p,POR,Portland Trail Blazers,118,CHA,Charlotte Hornets,108,,18355,0
2018-19,2019-03-03,3:30p,ATL,Atlanta Hawks,123,CHI,Chicago Bulls,118,,20526,0
2018-19,2019-03-03,6:00p,MIN,Minnesota Timberwolves,121,WAS,Washington Wizards,135,,17869,0
2018-19,2019-03-03,6:00p,ORL,Orlando Magic,93,CLE,Cleveland Cavaliers,107,,19432,0
2018-19,2019-03-03,7:00p,MEM,Memphis Grizzlies,95,OKC,Oklahoma City Thunder,99,,18203,0
2018-19,2019-03-04,10:00p,NYK,New York Knicks,108,SAC,Sacramento Kings,115,,17034,0
2018-19,2019-03-04,9:00p,MIL,Milwaukee Bucks,105,PHX,Phoenix Suns,114,,18055,0
2018-19,2019-03-04,10:30p,LAC,Los Angeles Clippers,113,LAL,Los Angeles Lakers,105,,18997,0
2018-19,2019-03-04,9:00p,NOL,New Orleans Pelicans,115,UTA,Utah Jazz,112,,18306,0
2018-19,2019-03-04,7:30p,DAL,Dallas Mavericks,88,BKN,Brooklyn Nets,127,,17064,0
2018-19,2019-03-04,7:30p,ATL,Atlanta Hawks,113,MIA,Miami Heat,114,,19600,0
2018-19,2019-03-04,8:30p,DEN,Denver Nuggets,103,SAS,San Antonio Spurs,104,,18354,0
2018-19,2019-03-05,7:00p,CHI,Chicago Bulls,96,IND,Indiana Pacers,105,,15753,0
2018-19,2019-03-05,8:00p,HOU,Houston Rockets,107,TOR,Toronto Raptors,95,,19800,0
2018-19,2019-03-05,8:00p,OKC,Oklahoma City Thunder,120,MIN,Minnesota Timberwolves,131,,15728,0
2018-19,2019-03-05,10:30p,BOS,Boston Celtics,128,GSW,Golden State Warriors,95,,19596,0
2018-19,2019-03-05,8:00p,POR,Portland Trail Blazers,111,MEM,Memphis Grizzlies,120,,13801,0
2018-19,2019-03-05,7:00p,ORL,Orlando Magic,106,PHI,Philadelphia 76ers,114,,20379,0
2018-19,2019-03-06,7:30p,SAS,San Antonio Spurs,111,ATL,Atlanta Hawks,104,,15208,0
2018-19,2019-03-06,7:00p,MIN,Minnesota Timberwolves,114,DET,Detroit Pistons,131,,15240,0
2018-19,2019-03-06,10:00p,BOS,Boston Celtics,111,SAC,Sacramento Kings,109,,17583,0
2018-19,2019-03-06,9:00p,NYK,New York Knicks,96,PHX,Phoenix Suns,107,,14427,0
2018-19,2019-03-06,7:00p,MIA,Miami Heat,91,CHA,Charlotte Hornets,84,,18137,0
2018-19,2019-03-06,8:00p,PHI,Philadelphia 76ers,107,CHI,Chicago Bulls,108,,19927,0
2018-19,2019-03-06,10:30p,DEN,Denver Nuggets,115,LAL,Los Angeles Lakers,99,,18997,0
2018-19,2019-03-06,7:30p,CLE,Cleveland Cavaliers,107,BKN,Brooklyn Nets,113,,14177,0
2018-19,2019-03-06,7:00p,DAL,Dallas Mavericks,123,WAS,Washington Wizards,132,,16867,0
2018-19,2019-03-06,8:00p,UTA,Utah Jazz,114,NOL,New Orleans Pelicans,104,,14681,0
2018-19,2019-03-07,8:00p,IND,Indiana Pacers,98,MIL,Milwaukee Bucks,117,,17884,0
2018-19,2019-03-07,10:30p,OKC,Oklahoma City Thunder,129,POR,Portland Trail Blazers,121,OT,20037,0
2018-19,2019-03-08,10:30p,OKC,Oklahoma City Thunder,110,LAC,Los Angeles Clippers,118,,17915,0
2018-19,2019-03-08,7:00p,WAS,Washington Wizards,111,CHA,Charlotte Hornets,112,,18144,0
2018-19,2019-03-08,8:00p,DET,Detroit Pistons,112,CHI,Chicago Bulls,104,,21048,0
2018-19,2019-03-08,8:00p,PHI,Philadelphia 76ers,91,HOU,Houston Rockets,107,,18055,0
2018-19,2019-03-08,8:00p,CLE,Cleveland Cavaliers,110,MIA,Miami Heat,126,,19600,0
2018-19,2019-03-08,10:30p,DEN,Denver Nuggets,105,GSW,Golden State Warriors,122,,19596,0
2018-19,2019-03-08,8:00p,TOR,Toronto Raptors,127,NOL,New Orleans Pelicans,104,,17325,0
2018-19,2019-03-08,7:00p,DAL,Dallas Mavericks,106,ORL,Orlando Magic,111,,19196,0
2018-19,2019-03-08,8:00p,UTA,Utah Jazz,104,MEM,Memphis Grizzlies,114,,15407,0
2018-19,2019-03-09,7:00p,BKN,Brooklyn Nets,114,ATL,Atlanta Hawks,112,,16527,0
2018-19,2019-03-09,8:00p,WAS,Washington Wizards,130,MIN,Minnesota Timberwolves,135,OT,14381,0
2018-19,2019-03-09,8:30p,BOS,Boston Celtics,120,LAL,Los Angeles Lakers,107,,18997,0
2018-19,2019-03-09,9:00p,CHA,Charlotte Hornets,114,MIL,Milwaukee Bucks,131,,17996,0
2018-19,2019-03-09,12:00p,SAC,Sacramento Kings,102,NYK,New York Knicks,94,,19812,0
2018-19,2019-03-09,10:00p,PHX,Phoenix Suns,120,POR,Portland Trail Blazers,127,,19851,0
2018-19,2019-03-10,6:00p,NOL,New Orleans Pelicans,116,ATL,Atlanta Hawks,128,,14337,0
2018-19,2019-03-10,12:00p,CHI,Chicago Bulls,108,DET,Detroit Pistons,131,,19356,0
2018-19,2019-03-10,8:00p,NYK,New York Knicks,92,MIN,Minnesota Timberwolves,103,,13806,0
2018-19,2019-03-10,3:30p,TOR,Toronto Raptors,125,MIA,Miami Heat,104,,19600,0
2018-19,2019-03-10,8:30p,PHX,Phoenix Suns,115,GSW,Golden State Warriors,111,,19596,0
2018-19,2019-03-10,8:00p,MIL,Milwaukee Bucks,114,SAS,San Antonio Spurs,121,,18594,0
2018-19,2019-03-10,7:00p,HOU,Houston Rockets,94,DAL,Dallas Mavericks,93,,20423,0
2018-19,2019-03-10,6:00p,ORL,Orlando Magic,97,MEM,Memphis Grizzlies,105,,16627,0
2018-19,2019-03-10,3:30p,IND,Indiana Pacers,89,PHI,Philadelphia 76ers,106,,20636,0
2018-19,2019-03-11,10:30p,BOS,Boston Celtics,115,LAC,Los Angeles Clippers,140,,19068,0
2018-19,2019-03-11,9:00p,OKC,Oklahoma City Thunder,98,UTA,Utah Jazz,89,,18306,0
2018-19,2019-03-11,7:30p,DET,Detroit Pistons,75,BKN,Brooklyn Nets,103,,17732,0
2018-19,2019-03-11,8:00p,CHA,Charlotte Hornets,106,HOU,Houston Rockets,118,,18055,0
2018-19,2019-03-11,7:00p,SAC,Sacramento Kings,115,WAS,Washington Wizards,121,,15012,0
2018-19,2019-03-11,7:00p,TOR,Toronto Raptors,101,CLE,Cleveland Cavaliers,126,,19432,0
2018-19,2019-03-12,7:00p,NYK,New York Knicks,98,IND,Indiana Pacers,103,,16679,0
2018-19,2019-03-12,10:30p,POR,Portland Trail Blazers,125,LAC,Los Angeles Clippers,104,,16686,0
2018-19,2019-03-12,8:00p,LAL,Los Angeles Lakers,123,CHI,Chicago Bulls,107,,21359,0
2018-19,2019-03-12,10:30p,MIN,Minnesota Timberwolves,107,DEN,Denver Nuggets,133,,16874,0
2018-19,2019-03-12,8:00p,MIL,Milwaukee Bucks,130,NOL,New Orleans Pelicans,113,,15562,0
2018-19,2019-03-12,8:00p,SAS,San Antonio Spurs,112,DAL,Dallas Mavericks,105,,20366,0
2018-19,2019-03-12,7:00p,CLE,Cleveland Cavaliers,99,PHI,Philadelphia 76ers,106,,20420,0
2018-19,2019-03-13,7:30p,MEM,Memphis Grizzlies,111,ATL,Atlanta Hawks,132,,15169,0
2018-19,2019-03-13,10:00p,UTA,Utah Jazz,114,PHX,Phoenix Suns,97,,18055,0
2018-19,2019-03-13,9:30p,GSW,Golden State Warriors,106,HOU,Houston Rockets,104,,18122,0
2018-19,2019-03-13,7:00p,ORL,Orlando Magic,90,WAS,Washington Wizards,100,,15107,0
2018-19,2019-03-13,7:30p,DET,Detroit Pistons,74,MIA,Miami Heat,108,,19600,0
2018-19,2019-03-13,7:00p,BKN,Brooklyn Nets,96,OKC,Oklahoma City Thunder,108,,18203,0
2018-19,2019-03-14,7:00p,OKC,Oklahoma City Thunder,106,IND,Indiana Pacers,108,,16656,0
2018-19,2019-03-14,8:00p,LAL,Los Angeles Lakers,98,TOR,Toronto Raptors,111,,19962,0
2018-19,2019-03-14,7:30p,SAC,Sacramento Kings,120,BOS,Boston Celtics,126,,18624,0
2018-19,2019-03-14,9:00p,MIN,Minnesota Timberwolves,100,UTA,Utah Jazz,120,,18306,0
2018-19,2019-03-14,10:30p,DAL,Dallas Mavericks,99,DEN,Denver Nuggets,100,,19520,0
2018-19,2019-03-14,7:00p,CLE,Cleveland Cavaliers,91,ORL,Orlando Magic,120,,18091,0
2018-19,2019-03-15,7:00p,LAL,Los Angeles Lakers,97,DET,Detroit Pistons,111,,20768,0
2018-19,2019-03-15,10:30p,CHI,Chicago Bulls,121,LAC,Los Angeles Clippers,128,,17404,0
2018-19,2019-03-15,8:00p,PHX,Phoenix Suns,102,HOU,Houston Rockets,108,,18055,0
2018-19,2019-03-15,7:00p,CHA,Charlotte Hornets,116,WAS,Washington Wizards,110,,19520,0
2018-19,2019-03-15,8:00p,MIL,Milwaukee Bucks,113,MIA,Miami Heat,98,,19600,0
2018-19,2019-03-15,8:30p,NYK,New York Knicks,83,SAS,San Antonio Spurs,109,,18354,0
2018-19,2019-03-15,8:00p,POR,Portland Trail Blazers,122,NOL,New Orleans Pelicans,110,,16117,0
2018-19,2019-03-15,7:00p,SAC,Sacramento Kings,114,PHI,Philadelphia 76ers,123,,20704,0
2018-19,2019-03-16,12:30p,ATL,Atlanta Hawks,120,BOS,Boston Celtics,129,,18624,0
2018-19,2019-03-16,9:00p,BKN,Brooklyn Nets,98,UTA,Utah Jazz,114,,18306,0
2018-19,2019-03-16,9:00p,IND,Indiana Pacers,100,DEN,Denver Nuggets,102,,19856,0
2018-19,2019-03-16,7:00p,MEM,Memphis Grizzlies,128,WAS,Washington Wizards,135,,19750,0
2018-19,2019-03-16,8:30p,POR,Portland Trail Blazers,103,SAS,San Antonio Spurs,108,,18354,0
2018-19,2019-03-16,7:00p,PHX,Phoenix Suns,138,NOL,New Orleans Pelicans,136,OT,17641,0
2018-19,2019-03-16,8:30p,CLE,Cleveland Cavaliers,116,DAL,Dallas Mavericks,121,,20347,0
2018-19,2019-03-16,8:30p,GSW,Golden State Warriors,110,OKC,Oklahoma City Thunder,88,,18203,0
2018-19,2019-03-17,4:00p,TOR,Toronto Raptors,107,DET,Detroit Pistons,110,,19277,0
2018-19,2019-03-17,9:00p,BKN,Brooklyn Nets,116,LAC,Los Angeles Clippers,119,,17247,0
2018-19,2019-03-17,6:00p,CHI,Chicago Bulls,102,SAC,Sacramento Kings,129,,17583,0
2018-19,2019-03-17,3:30p,PHI,Philadelphia 76ers,130,MIL,Milwaukee Bucks,125,,18148,0
2018-19,2019-03-17,9:00p,MIN,Minnesota Timberwolves,102,HOU,Houston Rockets,117,,18055,0
2018-19,2019-03-17,1:00p,CHA,Charlotte Hornets,75,MIA,Miami Heat,93,,19600,0
2018-19,2019-03-17,6:00p,ATL,Atlanta Hawks,91,ORL,Orlando Magic,101,,18045,0
2018-19,2019-03-17,12:00p,LAL,Los Angeles Lakers,123,NYK,New York Knicks,124,,19812,0
2018-19,2019-03-18,10:00p,CHI,Chicago Bulls,116,PHX,Phoenix Suns,101,,15879,0
2018-19,2019-03-18,7:30p,NYK,New York Knicks,92,TOR,Toronto Raptors,128,,19800,0
2018-19,2019-03-18,7:30p,DEN,Denver Nuggets,114,BOS,Boston Celtics,105,,18624,0
2018-19,2019-03-18,7:00p,UTA,Utah Jazz,116,WAS,Washington Wizards,95,,15637,0
2018-19,2019-03-18,8:00p,GSW,Golden State Warriors,105,SAS,San Antonio Spurs,111,,18354,0
2018-19,2019-03-18,7:00p,DET,Detroit Pistons,119,CLE,Cleveland Cavaliers,126,,18465,0
2018-19,2019-03-18,8:30p,NOL,New Orleans Pelicans,129,DAL,Dallas Mavericks,125,OT,20276,0
2018-19,2019-03-18,10:30p,IND,Indiana Pacers,98,POR,Portland Trail Blazers,106,,19393,0
2018-19,2019-03-18,8:00p,MIA,Miami Heat,116,OKC,Oklahoma City Thunder,107,,18203,0
2018-19,2019-03-19,7:30p,HOU,Houston Rockets,121,ATL,Atlanta Hawks,105,,16293,0
2018-19,2019-03-19,10:30p,IND,Indiana Pacers,109,LAC,Los Angeles Clippers,115,,16043,0
2018-19,2019-03-19,10:00p,BKN,Brooklyn Nets,123,SAC,Sacramento Kings,121,,17583,0
2018-19,2019-03-19,7:00p,PHI,Philadelphia 76ers,118,CHA,Charlotte Hornets,114,,16411,0
2018-19,2019-03-19,8:00p,GSW,Golden State Warriors,117,MIN,Minnesota Timberwolves,107,,17964,0
2018-19,2019-03-19,8:00p,LAL,Los Angeles Lakers,101,MIL,Milwaukee Bucks,115,,17879,0
2018-19,2019-03-20,8:00p,WAS,Washington Wizards,120,CHI,Chicago Bulls,126,OT,19470,0
2018-19,2019-03-20,8:30p,MIA,Miami Heat,110,SAS,San Antonio Spurs,105,,18354,0
2018-19,2019-03-20,7:00p,MIL,Milwaukee Bucks,102,CLE,Cleveland Cavaliers,107,,19432,0
2018-19,2019-03-20,7:00p,NOL,New Orleans Pelicans,96,ORL,Orlando Magic,119,,17005,0
2018-19,2019-03-20,7:30p,UTA,Utah Jazz,137,NYK,New York Knicks,116,,18530,0
2018-19,2019-03-20,8:00p,HOU,Houston Rockets,125,MEM,Memphis Grizzlies,126,OT,16691,0
2018-19,2019-03-20,10:00p,DAL,Dallas Mavericks,118,POR,Portland Trail Blazers,126,,19803,0
2018-19,2019-03-20,9:30p,TOR,Toronto Raptors,123,OKC,Oklahoma City Thunder,114,OT,18203,0
2018-19,2019-03-20,7:00p,BOS,Boston Celtics,115,PHI,Philadelphia 76ers,118,,20606,0
2018-19,2019-03-21,7:30p,UTA,Utah Jazz,114,ATL,Atlanta Hawks,117,,15569,0
2018-19,2019-03-21,10:00p,DAL,Dallas Mavericks,100,SAC,Sacramento Kings,116,,17583,0
2018-19,2019-03-21,10:00p,DET,Detroit Pistons,118,PHX,Phoenix Suns,98,,16066,0
2018-19,2019-03-21,7:00p,MIN,Minnesota Timberwolves,106,CHA,Charlotte Hornets,113,,15576,0
2018-19,2019-03-21,7:00p,DEN,Denver Nuggets,113,WAS,Washington Wizards,108,,15986,0
2018-19,2019-03-21,10:30p,IND,Indiana Pacers,89,GSW,Golden State Warriors,112,,19596,0
2018-19,2019-03-22,7:30p,OKC,Oklahoma City Thunder,116,TOR,Toronto Raptors,109,,20014,0
2018-19,2019-03-22,10:30p,BKN,Brooklyn Nets,111,LAL,Los Angeles Lakers,106,,18997,0
2018-19,2019-03-22,8:30p,MIA,Miami Heat,87,MIL,Milwaukee Bucks,116,,18094,0
2018-19,2019-03-22,8:00p,SAS,San Antonio Spurs,105,HOU,Houston Rockets,111,,18055,0
2018-19,2019-03-22,7:30p,LAC,Los Angeles Clippers,110,CLE,Cleveland Cavaliers,108,,19432,0
2018-19,2019-03-22,7:00p,MEM,Memphis Grizzlies,119,ORL,Orlando Magic,123,OT,18025,0
2018-19,2019-03-22,7:30p,DEN,Denver Nuggets,111,NYK,New York Knicks,93,,19290,0
2018-19,2019-03-23,7:30p,PHI,Philadelphia 76ers,127,ATL,Atlanta Hawks,129,,16640,0
2018-19,2019-03-23,10:00p,PHX,Phoenix Suns,103,SAC,Sacramento Kings,112,,17583,0
2018-19,2019-03-23,6:00p,BOS,Boston Celtics,117,CHA,Charlotte Hornets,124,,19438,0
2018-19,2019-03-23,8:00p,UTA,Utah Jazz,114,CHI,Chicago Bulls,83,,20506,0
2018-19,2019-03-23,7:00p,MIA,Miami Heat,113,WAS,Washington Wizards,108,,20409,0
2018-19,2019-03-23,8:30p,DAL,Dallas Mavericks,126,GSW,Golden State Warriors,91,,19596,0
2018-19,2019-03-23,8:00p,MIN,Minnesota Timberwolves,112,MEM,Memphis Grizzlies,99,,16977,0
2018-19,2019-03-23,10:00p,DET,Detroit Pistons,112,POR,Portland Trail Blazers,117,,19815,0
2018-19,2019-03-24,5:00p,DEN,Denver Nuggets,88,IND,Indiana Pacers,124,,17923,0
2018-19,2019-03-24,6:00p,CHA,Charlotte Hornets,115,TOR,Toronto Raptors,114,,19800,0
2018-19,2019-03-24,7:30p,SAS,San Antonio Spurs,115,BOS,Boston Celtics,96,,18624,0
2018-19,2019-03-24,9:30p,SAC,Sacramento Kings,106,LAL,Los Angeles Lakers,111,,18997,0
2018-19,2019-03-24,4:30p,CLE,Cleveland Cavaliers,105,MIL,Milwaukee Bucks,127,,17930,0
2018-19,2019-03-24,8:30p,DET,Detroit Pistons,114,GSW,Golden State Warriors,121,,19596,0
2018-19,2019-03-24,7:00p,HOU,Houston Rockets,113,NOL,New Orleans Pelicans,90,,17048,0
2018-19,2019-03-24,12:00p,LAC,Los Angeles Clippers,124,NYK,New York Knicks,113,,18263,0
2018-19,2019-03-25,9:00p,PHX,Phoenix Suns,92,UTA,Utah Jazz,125,,18306,0
2018-19,2019-03-25,7:00p,PHI,Philadelphia 76ers,98,ORL,Orlando Magic,119,,16848,0
2018-19,2019-03-25,8:00p,OKC,Oklahoma City Thunder,103,MEM,Memphis Grizzlies,115,,15144,0
2018-19,2019-03-25,10:00p,BKN,Brooklyn Nets,144,POR,Portland Trail Blazers,148,2OT,20188,0
2018-19,2019-03-26,7:30p,CHI,Chicago Bulls,103,TOR,Toronto Raptors,112,,19800,0
2018-19,2019-03-26,7:00p,SAS,San Antonio Spurs,116,CHA,Charlotte Hornets,125,OT,14227,0
2018-19,2019-03-26,8:00p,LAC,Los Angeles Clippers,122,MIN,Minnesota Timberwolves,111,,13176,0
2018-19,2019-03-26,10:30p,WAS,Washington Wizards,106,LAL,Los Angeles Lakers,124,,18997,0
2018-19,2019-03-26,9:00p,DET,Detroit Pistons,92,DEN,Denver Nuggets,95,,19520,0
2018-19,2019-03-26,8:00p,HOU,Houston Rockets,94,MIL,Milwaukee Bucks,108,,17910,0
2018-19,2019-03-26,7:30p,ORL,Orlando Magic,104,MIA,Miami Heat,99,,19704,0
2018-19,2019-03-26,8:00p,ATL,Atlanta Hawks,130,NOL,New Orleans Pelicans,120,,14751,0
2018-19,2019-03-26,7:00p,BOS,Boston Celtics,116,CLE,Cleveland Cavaliers,106,,19432,0
2018-19,2019-03-26,8:30p,SAC,Sacramento Kings,125,DAL,Dallas Mavericks,121,,20168,0
2018-19,2019-03-27,10:00p,WAS,Washington Wizards,124,PHX,Phoenix Suns,121,,16004,0
2018-19,2019-03-27,8:00p,POR,Portland Trail Blazers,118,CHI,Chicago Bulls,98,,20227,0
2018-19,2019-03-27,10:30p,LAL,Los Angeles Lakers,100,UTA,Utah Jazz,115,,18306,0
2018-19,2019-03-27,8:00p,GSW,Golden State Warriors,118,MEM,Memphis Grizzlies,103,,17794,0
2018-19,2019-03-27,8:00p,IND,Indiana Pacers,99,OKC,Oklahoma City Thunder,107,,18203,0
2018-19,2019-03-28,7:00p,ORL,Orlando Magic,98,DET,Detroit Pistons,115,,18128,0
2018-19,2019-03-28,8:00p,LAC,Los Angeles Clippers,118,MIL,Milwaukee Bucks,128,,17922,0
2018-19,2019-03-28,8:00p,DEN,Denver Nuggets,85,HOU,Houston Rockets,112,,18055,0
2018-19,2019-03-28,7:30p,DAL,Dallas Mavericks,99,MIA,Miami Heat,105,,19851,0
2018-19,2019-03-28,8:30p,CLE,Cleveland Cavaliers,110,SAS,San Antonio Spurs,116,,18756,0
2018-19,2019-03-28,8:00p,SAC,Sacramento Kings,118,NOL,New Orleans Pelicans,121,,13976,0
2018-19,2019-03-28,7:30p,TOR,Toronto Raptors,117,NYK,New York Knicks,92,,19812,0
2018-19,2019-03-28,7:00p,BKN,Brooklyn Nets,110,PHI,Philadelphia 76ers,123,,20547,0
2018-19,2019-03-29,7:30p,POR,Portland Trail Blazers,118,ATL,Atlanta Hawks,98,,16182,0
2018-19,2019-03-29,7:00p,IND,Indiana Pacers,112,BOS,Boston Celtics,114,,18624,0
2018-19,2019-03-29,8:00p,GSW,Golden State Warriors,130,MIN,Minnesota Timberwolves,131,OT,18978,0
2018-19,2019-03-29,10:30p,CHA,Charlotte Hornets,115,LAL,Los Angeles Lakers,129,,18997,0
2018-19,2019-03-29,9:00p,WAS,Washington Wizards,124,UTA,Utah Jazz,128,,18306,0
2018-19,2019-03-29,8:00p,DEN,Denver Nuggets,115,OKC,Oklahoma City Thunder,105,,18203,0
2018-19,2019-03-30,7:00p,ORL,Orlando Magic,121,IND,Indiana Pacers,116,,17923,0
2018-19,2019-03-30,7:00p,POR,Portland Trail Blazers,90,DET,Detroit Pistons,99,,18592,0
2018-19,2019-03-30,3:30p,CLE,Cleveland Cavaliers,108,LAC,Los Angeles Clippers,132,,16439,0
2018-19,2019-03-30,10:00p,MEM,Memphis Grizzlies,120,PHX,Phoenix Suns,115,,16647,0
2018-19,2019-03-30,8:00p,PHI,Philadelphia 76ers,118,MIN,Minnesota Timberwolves,109,,18978,0
2018-19,2019-03-30,8:00p,TOR,Toronto Raptors,124,CHI,Chicago Bulls,101,,21238,0
2018-19,2019-03-30,6:00p,BOS,Boston Celtics,96,BKN,Brooklyn Nets,110,,17732,0
2018-19,2019-03-30,6:00p,SAC,Sacramento Kings,108,HOU,Houston Rockets,119,,18055,0
2018-19,2019-03-30,7:30p,MIA,Miami Heat,100,NYK,New York Knicks,92,,19812,0
2018-19,2019-03-31,12:30p,MIL,Milwaukee Bucks,135,ATL,Atlanta Hawks,136,OT,16660,0
2018-19,2019-03-31,10:30p,MEM,Memphis Grizzlies,96,LAC,Los Angeles Clippers,113,,16740,0
2018-19,2019-03-31,8:00p,WAS,Washington Wizards,95,DEN,Denver Nuggets,90,,17356,0
2018-19,2019-03-31,8:30p,CHA,Charlotte Hornets,90,GSW,Golden State Warriors,137,,19596,0
2018-19,2019-03-31,7:00p,SAC,Sacramento Kings,113,SAS,San Antonio Spurs,106,,18407,0
2018-19,2019-03-31,6:00p,LAL,Los Angeles Lakers,130,NOL,New Orleans Pelicans,102,,18562,0
2018-19,2019-03-31,3:30p,DAL,Dallas Mavericks,106,OKC,Oklahoma City Thunder,103,,18203,0
